Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,2003-02-05,1.050714,1.066429,1.031429,1.032143,0.691188,55403600
AAPL,2003-02-06,1.025714,1.042143,1.015714,1.030714,0.690231,44787400
AAPL,2003-02-07,1.039286,1.042857,1.005000,1.010714,0.676838,67425400
AAPL,2003-02-10,1.018571,1.040714,1.004286,1.025000,0.686404,41972000
AAPL,2003-02-11,1.035714,1.045000,1.014286,1.025000,0.686404,41195000
AAPL,2003-02-12,1.019286,1.042857,1.019286,1.027857,0.688318,57171800
AAPL,2003-02-13,1.029286,1.045714,1.017143,1.038571,0.695493,52123400
AAPL,2003-02-14,1.043571,1.051429,1.025000,1.047857,0.701711,60824400
AAPL,2003-02-18,1.053571,1.092857,1.051429,1.090714,0.730411,72724400
AAPL,2003-02-19,1.076429,1.082143,1.048571,1.060714,0.710321,60092200
AAPL,2003-02-20,1.060714,1.068571,1.050714,1.055000,0.706494,56088200
AAPL,2003-02-21,1.058571,1.075714,1.046429,1.071429,0.717496,39361000
AAPL,2003-02-24,1.061429,1.073571,0.985714,1.052857,0.705059,45063200
AAPL,2003-02-25,1.048571,1.077143,1.041429,1.072857,0.718453,47160400
AAPL,2003-02-26,1.070714,1.072857,1.034286,1.035714,0.693579,54273800
AAPL,2003-02-27,1.040714,1.071429,1.036429,1.061429,0.710799,38585400
AAPL,2003-02-28,1.061429,1.077857,1.055000,1.072143,0.717974,48774600
AAPL,2003-03-03,1.072143,1.082857,1.039286,1.046429,0.700754,50940400
AAPL,2003-03-04,1.052857,1.057857,1.031429,1.040000,0.696449,31603600
AAPL,2003-03-05,1.043571,1.057143,1.037143,1.044286,0.699319,31670800
AAPL,2003-03-06,1.041429,1.042857,1.028571,1.040000,0.696449,24964800
AAPL,2003-03-07,1.033571,1.050714,1.022143,1.037857,0.695014,50246000
AAPL,2003-03-10,1.036429,1.047857,1.021429,1.026429,0.687361,33643400
AAPL,2003-03-11,1.025714,1.035000,1.008571,1.016429,0.680665,40297600
AAPL,2003-03-12,1.012143,1.027857,1.004286,1.015714,0.680186,55640200
AAPL,2003-03-13,1.033571,1.057143,1.012143,1.051429,0.704103,83861400
AAPL,2003-03-14,1.048571,1.072143,1.045714,1.055714,0.706973,38274600
AAPL,2003-03-17,1.063571,1.076429,1.050714,1.072143,0.717974,99978200
AAPL,2003-03-18,1.071429,1.077857,1.058571,1.071429,0.717496,57495200
AAPL,2003-03-19,1.076429,1.082143,1.056429,1.067857,0.715104,35329000
AAPL,2003-03-20,1.066429,1.070714,1.042857,1.065000,0.713191,40794600
AAPL,2003-03-21,1.077857,1.082143,1.058571,1.071429,0.717496,74487000
AAPL,2003-03-24,1.047857,1.057143,1.025000,1.026429,0.687361,40275200
AAPL,2003-03-25,1.029286,1.059286,1.026429,1.039286,0.695971,41924400
AAPL,2003-03-26,1.039286,1.040000,1.021429,1.029286,0.689274,44585800
AAPL,2003-03-27,1.022857,1.050000,1.022857,1.035000,0.693101,30598400
AAPL,2003-03-28,1.028571,1.044286,1.026429,1.040714,0.696928,36325800
AAPL,2003-03-31,1.023571,1.037857,1.002857,1.010000,0.676359,64164800
AAPL,2003-04-01,1.014286,1.022143,1.005000,1.011429,0.677316,38585400
AAPL,2003-04-02,1.025714,1.049286,1.019286,1.042857,0.698363,42842800
AAPL,2003-04-03,1.040000,1.050000,1.025000,1.032857,0.691666,36428000
AAPL,2003-04-04,1.037143,1.047857,1.027857,1.029286,0.689274,36505000
AAPL,2003-04-07,1.060714,1.067857,1.029286,1.035000,0.693101,49215600
AAPL,2003-04-08,1.036429,1.046429,1.025714,1.032143,0.691188,32233600
AAPL,2003-04-09,1.037143,1.044286,1.010000,1.013571,0.678751,36681400
AAPL,2003-04-10,1.014286,1.027857,1.014286,1.026429,0.687361,26775000
AAPL,2003-04-11,1.003571,1.031429,0.923571,0.942857,0.631397,348177200
AAPL,2003-04-14,0.979286,0.982143,0.964286,0.970000,0.649573,125739600
AAPL,2003-04-15,0.970714,0.971429,0.950000,0.956429,0.640485,75992000
AAPL,2003-04-16,0.927857,0.976429,0.922857,0.945714,0.633310,254044000
AAPL,2003-04-17,0.942857,0.946429,0.908571,0.937143,0.627570,154064400
AAPL,2003-04-21,0.937857,0.942143,0.927143,0.938571,0.628526,38080000
AAPL,2003-04-22,0.941429,0.972857,0.935000,0.965000,0.646224,75142200
AAPL,2003-04-23,0.966429,0.973571,0.954286,0.970000,0.649573,52420200
AAPL,2003-04-24,0.965714,0.972143,0.928571,0.960000,0.642876,81277000
AAPL,2003-04-25,0.961429,0.970000,0.945000,0.953571,0.638571,51329600
AAPL,2003-04-28,0.962857,0.997143,0.959286,0.990000,0.662966,159199600
AAPL,2003-04-29,0.998571,1.011429,0.970000,1.004286,0.672533,114559200
AAPL,2003-04-30,0.995000,1.025000,0.989286,1.015714,0.680186,114543800
AAPL,2003-05-01,1.017857,1.027857,1.000000,1.025714,0.686883,85689800
AAPL,2003-05-02,1.032857,1.042143,1.024286,1.032143,0.691188,80295600
AAPL,2003-05-05,1.055000,1.205714,1.053571,1.149286,0.769634,388927000
AAPL,2003-05-06,1.151429,1.278571,1.150000,1.250000,0.837079,378623000
AAPL,2003-05-07,1.237857,1.302857,1.222143,1.260714,0.844253,263594800
AAPL,2003-05-08,1.264286,1.290714,1.235000,1.285714,0.860995,171934000
AAPL,2003-05-09,1.309286,1.314286,1.277143,1.307143,0.875345,147096600
AAPL,2003-05-12,1.296429,1.338571,1.295000,1.325714,0.887782,104843200
AAPL,2003-05-13,1.316429,1.355000,1.282143,1.333571,0.893043,111699000
AAPL,2003-05-14,1.345000,1.345714,1.316429,1.325000,0.887303,88872000
AAPL,2003-05-15,1.328571,1.346429,1.319286,1.337857,0.895913,71248800
AAPL,2003-05-16,1.327857,1.357857,1.305714,1.342857,0.899261,85407000
AAPL,2003-05-19,1.323571,1.332143,1.290000,1.292857,0.865778,111472200
AAPL,2003-05-20,1.292857,1.297143,1.257143,1.270714,0.850950,104055000
AAPL,2003-05-21,1.270714,1.292143,1.262143,1.275000,0.853820,76252400
AAPL,2003-05-22,1.277857,1.314286,1.267143,1.302857,0.872475,44615200
AAPL,2003-05-23,1.300714,1.318571,1.282857,1.308571,0.876302,51679600
AAPL,2003-05-27,1.282857,1.350000,1.279286,1.348571,0.903088,72532600
AAPL,2003-05-28,1.321429,1.332857,1.296429,1.305714,0.874388,84919800
AAPL,2003-05-29,1.306429,1.321429,1.278571,1.292857,0.865778,83441400
AAPL,2003-05-30,1.294286,1.298571,1.252143,1.282143,0.858603,95687200
AAPL,2003-06-02,1.292857,1.306429,1.233571,1.246429,0.834687,104647200
AAPL,2003-06-03,1.245714,1.262143,1.215714,1.236429,0.827990,90214600
AAPL,2003-06-04,1.235714,1.270714,1.224286,1.257143,0.841862,67800600
AAPL,2003-06-05,1.246429,1.267143,1.237857,1.260000,0.843775,51374400
AAPL,2003-06-06,1.267143,1.288571,1.224286,1.225000,0.820337,60347000
AAPL,2003-06-09,1.210000,1.217143,1.187857,1.199286,0.803117,64988000
AAPL,2003-06-10,1.206429,1.235000,1.196429,1.227143,0.821772,44161600
AAPL,2003-06-11,1.225000,1.250714,1.200714,1.246429,0.834687,56278600
AAPL,2003-06-12,1.253571,1.277143,1.246429,1.269286,0.849993,63147000
AAPL,2003-06-13,1.267857,1.282143,1.223571,1.244286,0.833252,47811400
AAPL,2003-06-16,1.257143,1.305000,1.246429,1.305000,0.873910,59631600
AAPL,2003-06-17,1.315000,1.321429,1.285000,1.299286,0.870083,44366000
AAPL,2003-06-18,1.317857,1.391429,1.307857,1.365714,0.914568,113745800
AAPL,2003-06-19,1.382857,1.400714,1.340714,1.367143,0.915525,95382000
AAPL,2003-06-20,1.382143,1.398571,1.350000,1.371429,0.918395,89136600
AAPL,2003-06-23,1.378571,1.406429,1.339286,1.361429,0.911698,76840400
AAPL,2003-06-24,1.390714,1.405000,1.337143,1.341429,0.898305,128595600
AAPL,2003-06-25,1.347143,1.385714,1.336429,1.363571,0.913133,82453000
AAPL,2003-06-26,1.335714,1.380000,1.335714,1.377857,0.922700,40426400
AAPL,2003-06-27,1.378571,1.379286,1.320000,1.337857,0.895913,91448000
AAPL,2003-06-30,1.334286,1.372143,1.327857,1.361429,0.911698,55538000
AAPL,2003-07-01,1.347857,1.370000,1.322143,1.363571,0.913133,45248000
AAPL,2003-07-02,1.359286,1.385714,1.358571,1.376429,0.921743,81324600
AAPL,2003-07-03,1.357143,1.396429,1.355714,1.366429,0.915047,34442800
AAPL,2003-07-07,1.376429,1.441429,1.366429,1.419286,0.950443,71568000
AAPL,2003-07-08,1.394286,1.464286,1.392143,1.457143,0.975794,64184400
AAPL,2003-07-09,1.443571,1.460714,1.420714,1.420714,0.951400,53411400
AAPL,2003-07-10,1.420000,1.424286,1.383571,1.398571,0.936571,42733600
AAPL,2003-07-11,1.404286,1.428571,1.395000,1.417857,0.949486,34214600
AAPL,2003-07-14,1.429286,1.457143,1.419286,1.421429,0.951878,47101600
AAPL,2003-07-15,1.430000,1.445714,1.387857,1.400714,0.938006,51661400
AAPL,2003-07-16,1.426429,1.428571,1.384286,1.419286,0.950443,62732600
AAPL,2003-07-17,1.442143,1.496429,1.437857,1.492857,0.999711,187803000
AAPL,2003-07-18,1.492857,1.512857,1.457143,1.490000,0.997798,74709600
AAPL,2003-07-21,1.477857,1.485714,1.450000,1.472143,0.985840,45952200
AAPL,2003-07-22,1.490714,1.497143,1.464286,1.485714,0.994927,49606200
AAPL,2003-07-23,1.496429,1.497143,1.461429,1.485000,0.994449,35758800
AAPL,2003-07-24,1.502857,1.535714,1.455714,1.465000,0.981056,57309000
AAPL,2003-07-25,1.457857,1.540714,1.457143,1.538571,1.030324,54171600
AAPL,2003-07-28,1.535714,1.535714,1.490000,1.499286,1.004016,42589400
AAPL,2003-07-29,1.499286,1.505714,1.465714,1.480000,0.991101,49280000
AAPL,2003-07-30,1.483571,1.492857,1.440714,1.448571,0.970055,43398600
AAPL,2003-07-31,1.481429,1.525000,1.469286,1.505714,1.008321,75366200
AAPL,2003-08-01,1.500000,1.519286,1.474286,1.480714,0.991579,37401000
AAPL,2003-08-04,1.466429,1.535714,1.448571,1.515000,1.014539,57528800
AAPL,2003-08-05,1.525000,1.528571,1.435714,1.455714,0.974838,62360200
AAPL,2003-08-06,1.432857,1.440714,1.392857,1.402143,0.938963,61366200
AAPL,2003-08-07,1.409286,1.435000,1.387143,1.423571,0.953313,43594600
AAPL,2003-08-08,1.436429,1.437857,1.400000,1.402857,0.939441,34414800
AAPL,2003-08-11,1.415714,1.423571,1.393571,1.404286,0.940398,34307000
AAPL,2003-08-12,1.411429,1.414286,1.390000,1.407143,0.942311,41109600
AAPL,2003-08-13,1.418571,1.452857,1.398571,1.441429,0.965271,71024800
AAPL,2003-08-14,1.443571,1.452143,1.424286,1.426429,0.955226,48195000
AAPL,2003-08-15,1.430000,1.433571,1.404286,1.407857,0.942790,31466400
AAPL,2003-08-18,1.418571,1.457857,1.408571,1.452857,0.972924,48193600
AAPL,2003-08-19,1.455000,1.460714,1.428571,1.451429,0.971968,33422200
AAPL,2003-08-20,1.441429,1.519286,1.438571,1.500714,1.004973,68303200
AAPL,2003-08-21,1.502143,1.550714,1.496429,1.548571,1.037021,63831600
AAPL,2003-08-22,1.557857,1.571429,1.474286,1.491429,0.998754,62566000
AAPL,2003-08-25,1.484286,1.493571,1.463571,1.490000,0.997798,34445600
AAPL,2003-08-26,1.482143,1.505000,1.453571,1.503571,1.006886,41239800
AAPL,2003-08-27,1.493571,1.534286,1.475714,1.534286,1.027454,56425600
AAPL,2003-08-28,1.523571,1.587143,1.523571,1.585000,1.061415,79906400
AAPL,2003-08-29,1.585714,1.632143,1.575000,1.615000,1.081505,65788800
AAPL,2003-09-02,1.618571,1.635714,1.600000,1.632143,1.092985,60533200
AAPL,2003-09-03,1.628571,1.665714,1.625714,1.639286,1.097769,67207000
AAPL,2003-09-04,1.654286,1.660714,1.626429,1.630714,1.092029,49945000
AAPL,2003-09-05,1.623571,1.653571,1.600714,1.607143,1.076244,60033400
AAPL,2003-09-08,1.605714,1.627857,1.605000,1.624286,1.087724,41811000
AAPL,2003-09-09,1.609286,1.619286,1.580000,1.597857,1.070026,45092600
AAPL,2003-09-10,1.589286,1.615000,1.579286,1.584286,1.060937,56222600
AAPL,2003-09-11,1.589286,1.627857,1.578571,1.611429,1.079114,53421200
AAPL,2003-09-12,1.607857,1.652857,1.593571,1.650000,1.104944,44997400
AAPL,2003-09-15,1.629286,1.635714,1.580000,1.586429,1.062372,56711200
AAPL,2003-09-16,1.586429,1.620714,1.585714,1.597143,1.069547,67251800
AAPL,2003-09-17,1.597857,1.598571,1.560714,1.580000,1.058067,72349200
AAPL,2003-09-18,1.578571,1.642143,1.567857,1.634286,1.094420,63226800
AAPL,2003-09-19,1.634286,1.646429,1.602143,1.612857,1.080070,51489200
AAPL,2003-09-22,1.584286,1.607143,1.565714,1.577143,1.056154,44955400
AAPL,2003-09-23,1.572857,1.604286,1.562857,1.602143,1.072895,33112800
AAPL,2003-09-24,1.586429,1.593571,1.505714,1.522857,1.019801,75321400
AAPL,2003-09-25,1.524286,1.526429,1.446429,1.459286,0.977229,143595200
AAPL,2003-09-26,1.450000,1.550000,1.439286,1.477857,0.989666,86812600
AAPL,2003-09-29,1.535000,1.547857,1.475000,1.521429,1.018844,91425600
AAPL,2003-09-30,1.506429,1.515714,1.460000,1.480000,0.991101,71356600
AAPL,2003-10-01,1.479286,1.507143,1.442143,1.485000,0.994449,59028200
AAPL,2003-10-02,1.485714,1.485714,1.448571,1.469286,0.983926,51014600
AAPL,2003-10-03,1.499286,1.561429,1.491429,1.549286,1.037499,74900000
AAPL,2003-10-06,1.547857,1.595000,1.541429,1.592143,1.066199,67082400
AAPL,2003-10-07,1.575000,1.672143,1.565000,1.658571,1.110684,104543600
AAPL,2003-10-08,1.660714,1.681429,1.623571,1.647143,1.103030,107167200
AAPL,2003-10-09,1.664286,1.690714,1.627857,1.675000,1.121685,86937200
AAPL,2003-10-10,1.678571,1.700714,1.669286,1.691429,1.132687,43709400
AAPL,2003-10-13,1.695000,1.743571,1.694286,1.739286,1.164735,69966400
AAPL,2003-10-14,1.737143,1.767143,1.727857,1.753571,1.174302,68854800
AAPL,2003-10-15,1.775000,1.786429,1.755714,1.772857,1.187217,152525800
AAPL,2003-10-16,1.700000,1.702857,1.600714,1.660714,1.112118,243920600
AAPL,2003-10-17,1.670000,1.677857,1.602143,1.625000,1.088202,89952800
AAPL,2003-10-20,1.614286,1.667143,1.598571,1.658571,1.110684,69783000
AAPL,2003-10-21,1.665000,1.671429,1.625000,1.655714,1.108770,44115400
AAPL,2003-10-22,1.638571,1.657143,1.620000,1.625714,1.088681,40399800
AAPL,2003-10-23,1.623571,1.653571,1.613571,1.642143,1.099682,41302800
AAPL,2003-10-24,1.611429,1.632143,1.587857,1.614286,1.081027,54964000
AAPL,2003-10-27,1.625000,1.635000,1.606429,1.614286,1.081027,40503400
AAPL,2003-10-28,1.611429,1.697857,1.600000,1.694286,1.134600,62928600
AAPL,2003-10-29,1.679286,1.707143,1.667143,1.692143,1.133165,66770200
AAPL,2003-10-30,1.713571,1.714286,1.633571,1.649286,1.104465,65139200
AAPL,2003-10-31,1.664286,1.667857,1.627143,1.635000,1.094898,54538400
AAPL,2003-11-03,1.630714,1.664286,1.627143,1.653571,1.107335,75710600
AAPL,2003-11-04,1.647857,1.650000,1.613571,1.636429,1.095855,62308400
AAPL,2003-11-05,1.630000,1.652143,1.605000,1.645000,1.101595,80617600
AAPL,2003-11-06,1.636429,1.653571,1.617857,1.651429,1.105900,99268400
AAPL,2003-11-07,1.656429,1.660000,1.603571,1.607143,1.076244,52536400
AAPL,2003-11-10,1.603571,1.617857,1.560000,1.564286,1.047544,58569000
AAPL,2003-11-11,1.564286,1.572857,1.534286,1.538571,1.030324,53768400
AAPL,2003-11-12,1.534286,1.622857,1.534286,1.595000,1.068112,75000800
AAPL,2003-11-13,1.576429,1.611429,1.565714,1.601429,1.072417,53193000
AAPL,2003-11-14,1.605714,1.615000,1.520000,1.532857,1.026498,59262000
AAPL,2003-11-17,1.525000,1.526429,1.496429,1.509286,1.010713,57064000
AAPL,2003-11-18,1.515000,1.524286,1.453571,1.457857,0.976273,66798200
AAPL,2003-11-19,1.468571,1.475000,1.447143,1.458571,0.976751,86146200
AAPL,2003-11-20,1.435714,1.505714,1.435714,1.455714,0.974838,59897600
AAPL,2003-11-21,1.452857,1.470000,1.417857,1.448571,0.970055,60459000
AAPL,2003-11-24,1.464286,1.519286,1.460714,1.510714,1.011669,95456200
AAPL,2003-11-25,1.516429,1.517857,1.472143,1.477143,0.989188,67163600
AAPL,2003-11-26,1.492143,1.510714,1.446429,1.480000,0.991101,61282200
AAPL,2003-11-28,1.484286,1.505000,1.465714,1.493571,1.000189,19024600
AAPL,2003-12-01,1.502857,1.560714,1.500000,1.550714,1.038456,90384000
AAPL,2003-12-02,1.542857,1.564286,1.529286,1.538571,1.030324,51324000
AAPL,2003-12-03,1.538571,1.560000,1.497143,1.502143,1.005929,47824000
AAPL,2003-12-04,1.495714,1.512143,1.483571,1.510714,1.011669,44485000
AAPL,2003-12-05,1.492857,1.510714,1.480714,1.489286,0.997319,46544400
AAPL,2003-12-08,1.484286,1.505714,1.457857,1.503571,1.006886,37059400
AAPL,2003-12-09,1.512143,1.517857,1.457143,1.460714,0.978186,33786200
AAPL,2003-12-10,1.460714,1.472143,1.425714,1.455714,0.974838,67834200
AAPL,2003-12-11,1.446429,1.524286,1.443571,1.515000,1.014539,45784200
AAPL,2003-12-12,1.522857,1.522857,1.478571,1.492143,0.999233,48168400
AAPL,2003-12-15,1.535000,1.535000,1.433571,1.440714,0.964793,97227200
AAPL,2003-12-16,1.442143,1.463571,1.429286,1.437143,0.962401,93489200
AAPL,2003-12-17,1.434286,1.437857,1.413571,1.420000,0.950921,68565000
AAPL,2003-12-18,1.421429,1.441429,1.421429,1.431429,0.958575,82728800
AAPL,2003-12-19,1.442143,1.458571,1.401429,1.407143,0.942311,113390200
AAPL,2003-12-22,1.403571,1.420714,1.375000,1.417857,0.949486,94266200
AAPL,2003-12-23,1.422857,1.425000,1.400000,1.415000,0.947573,77124600
AAPL,2003-12-24,1.408571,1.470714,1.403571,1.457857,0.976273,44368800
AAPL,2003-12-26,1.453571,1.493571,1.452857,1.484286,0.993971,25923800
AAPL,2003-12-29,1.493571,1.511429,1.490000,1.510714,1.011669,58364600
AAPL,2003-12-30,1.512857,1.535714,1.510714,1.520000,1.017887,51213400
AAPL,2003-12-31,1.525000,1.537857,1.512857,1.526429,1.022193,43612800
AAPL,2004-01-02,1.539286,1.553571,1.512857,1.520000,1.017887,36160600
AAPL,2004-01-05,1.530000,1.599286,1.530000,1.583571,1.060459,98754600
AAPL,2004-01-06,1.589286,1.601429,1.550714,1.577857,1.056632,127337000
AAPL,2004-01-07,1.578571,1.630714,1.566429,1.613571,1.080549,146718600
AAPL,2004-01-08,1.631429,1.695000,1.617857,1.668571,1.117380,115075800
AAPL,2004-01-09,1.659286,1.723571,1.627857,1.642857,1.100160,106864800
AAPL,2004-01-12,1.660714,1.714286,1.650000,1.695000,1.135078,121886800
AAPL,2004-01-13,1.764286,1.774286,1.704286,1.722857,1.153733,169754200
AAPL,2004-01-14,1.742857,1.752857,1.698571,1.728571,1.157560,155010800
AAPL,2004-01-15,1.636429,1.671429,1.607143,1.632143,1.092985,254552200
AAPL,2004-01-16,1.635000,1.645714,1.615000,1.622857,1.086767,93205000
AAPL,2004-01-20,1.619286,1.628571,1.589286,1.623571,1.087245,78986600
AAPL,2004-01-21,1.621429,1.640714,1.602143,1.615000,1.081505,56665000
AAPL,2004-01-22,1.611429,1.630714,1.584286,1.584286,1.060937,51251200
AAPL,2004-01-23,1.601429,1.624286,1.589286,1.611429,1.079114,56792400
AAPL,2004-01-26,1.604286,1.647143,1.602143,1.643571,1.100639,67817400
AAPL,2004-01-27,1.645714,1.660714,1.628571,1.647857,1.103509,76767600
AAPL,2004-01-28,1.631429,1.670000,1.600714,1.608571,1.077200,68850600
AAPL,2004-01-29,1.616429,1.628571,1.585000,1.620000,1.084854,53174800
AAPL,2004-01-30,1.617857,1.633571,1.601429,1.611429,1.079114,46324600
AAPL,2004-02-02,1.604286,1.629286,1.577143,1.594286,1.067634,71857800
AAPL,2004-02-03,1.592857,1.600000,1.571429,1.590000,1.064764,45203200
AAPL,2004-02-04,1.571429,1.577857,1.550000,1.556429,1.042282,76388200
AAPL,2004-02-05,1.558571,1.636429,1.557857,1.601429,1.072417,88211200
AAPL,2004-02-06,1.603571,1.635000,1.600000,1.622143,1.086289,48335000
AAPL,2004-02-09,1.615714,1.632857,1.607143,1.619286,1.084376,47065200
AAPL,2004-02-10,1.615714,1.651429,1.602857,1.641429,1.099204,63835800
AAPL,2004-02-11,1.649286,1.705000,1.646429,1.700000,1.138427,87136000
AAPL,2004-02-12,1.686429,1.713571,1.685714,1.695000,1.135078,45997000
AAPL,2004-02-13,1.703571,1.721429,1.630714,1.642857,1.100160,78995000
AAPL,2004-02-17,1.650000,1.677857,1.650000,1.654286,1.107814,42739200
AAPL,2004-02-18,1.655714,1.674286,1.646429,1.661429,1.112597,35408800
AAPL,2004-02-19,1.666429,1.688571,1.600714,1.605000,1.074809,80770200
AAPL,2004-02-20,1.607143,1.607857,1.586429,1.600000,1.071460,69400800
AAPL,2004-02-23,1.595714,1.604286,1.563571,1.585000,1.061415,48519800
AAPL,2004-02-24,1.581429,1.624286,1.571429,1.597143,1.069547,64764000
AAPL,2004-02-25,1.591429,1.635714,1.586429,1.629286,1.091072,69069000
AAPL,2004-02-26,1.634286,1.655714,1.628571,1.645714,1.102074,49602000
AAPL,2004-02-27,1.640000,1.715714,1.639286,1.708571,1.144167,117209400
AAPL,2004-03-01,1.721429,1.735714,1.705000,1.715714,1.148950,80420200
AAPL,2004-03-02,1.714286,1.721429,1.697857,1.700714,1.138905,64171800
AAPL,2004-03-03,1.685714,1.727857,1.685714,1.708571,1.144167,56282800
AAPL,2004-03-04,1.709286,1.801429,1.707857,1.797143,1.203480,165055800
AAPL,2004-03-05,1.782143,1.963571,1.778571,1.910000,1.279056,385149800
AAPL,2004-03-08,1.901429,1.913571,1.842857,1.857143,1.243659,130718000
AAPL,2004-03-09,1.850000,1.945000,1.839286,1.935714,1.296276,154590800
AAPL,2004-03-10,1.931429,2.010000,1.924286,1.977143,1.324019,251741000
AAPL,2004-03-11,1.947857,2.002857,1.935000,1.939286,1.298667,148962800
AAPL,2004-03-12,1.951429,1.984286,1.940714,1.968571,1.318279,82306000
AAPL,2004-03-15,1.930714,1.953571,1.875714,1.889286,1.265184,120429400
AAPL,2004-03-16,1.896429,1.900714,1.813571,1.844286,1.235050,151358200
AAPL,2004-03-17,1.854286,1.884286,1.841429,1.870714,1.252748,102858000
AAPL,2004-03-18,1.852857,1.861429,1.827857,1.833571,1.227875,80270400
AAPL,2004-03-19,1.825714,1.924286,1.824286,1.847143,1.236963,102144000
AAPL,2004-03-22,1.812143,1.869286,1.803571,1.847143,1.236963,104757800
AAPL,2004-03-23,1.848571,1.857143,1.801429,1.806429,1.209698,96378800
AAPL,2004-03-24,1.805000,1.839286,1.805000,1.821429,1.219743,107053800
AAPL,2004-03-25,1.867143,1.922143,1.849286,1.919286,1.285274,141611400
AAPL,2004-03-26,1.928571,1.954286,1.922143,1.931429,1.293406,104973400
AAPL,2004-03-29,1.955000,1.999286,1.942857,1.993571,1.335021,87682000
AAPL,2004-03-30,1.981429,1.996429,1.952857,1.994286,1.335499,89919200
AAPL,2004-03-31,1.994286,1.998571,1.925000,1.931429,1.293406,97693400
AAPL,2004-04-01,1.920714,1.947857,1.901429,1.936429,1.296754,79583000
AAPL,2004-04-02,1.982143,1.995000,1.945000,1.964286,1.315409,68619600
AAPL,2004-04-05,1.962857,2.026428,1.960000,2.022857,1.354632,96418000
AAPL,2004-04-06,1.979286,2.010714,1.959286,1.987857,1.331194,64498000
AAPL,2004-04-07,1.972143,1.978571,1.922857,1.950714,1.306321,63779800
AAPL,2004-04-08,1.991429,2.000000,1.942857,1.966429,1.316844,60229400
AAPL,2004-04-12,1.964286,2.007143,1.963571,2.002857,1.341239,57635200
AAPL,2004-04-13,1.998571,2.002143,1.917143,1.923571,1.288144,109099200
AAPL,2004-04-14,1.910000,1.933571,1.879286,1.902857,1.274273,159933200
AAPL,2004-04-15,2.058571,2.112857,2.011429,2.092857,1.401509,440361600
AAPL,2004-04-16,2.082143,2.093571,2.035714,2.084286,1.395769,100732800
AAPL,2004-04-19,2.008571,2.053571,1.987857,2.025000,1.356067,178088400
AAPL,2004-04-20,2.015000,2.029286,1.968571,1.980714,1.326411,88629800
AAPL,2004-04-21,1.971429,2.008571,1.955000,1.980714,1.326411,81468800
AAPL,2004-04-22,1.968571,2.012857,1.936429,1.984286,1.328802,86146200
AAPL,2004-04-23,1.978571,2.000000,1.932143,1.978571,1.324976,78957200
AAPL,2004-04-26,1.970000,1.974286,1.928571,1.937857,1.297711,57782200
AAPL,2004-04-27,1.945714,1.960000,1.906429,1.924286,1.288622,70966000
AAPL,2004-04-28,1.915714,1.929286,1.881429,1.889286,1.265184,57792000
AAPL,2004-04-29,1.889286,1.928571,1.855714,1.912143,1.280491,115197600
AAPL,2004-04-30,1.907857,1.925714,1.820714,1.841429,1.233136,116625600
AAPL,2004-05-03,1.857143,1.880714,1.838571,1.862143,1.247008,74408600
AAPL,2004-05-04,1.855000,1.896429,1.821429,1.867143,1.250356,69995800
AAPL,2004-05-05,1.871429,1.910714,1.854286,1.903571,1.274751,59526600
AAPL,2004-05-06,1.885714,1.910714,1.850000,1.898571,1.271403,65889600
AAPL,2004-05-07,1.896429,1.969286,1.896429,1.905000,1.275707,104759200
AAPL,2004-05-10,1.876429,1.900000,1.852857,1.877143,1.257053,62494600
AAPL,2004-05-11,1.885714,1.942143,1.885714,1.938571,1.298189,76293000
AAPL,2004-05-12,1.913571,1.952857,1.874286,1.950000,1.305842,61355000
AAPL,2004-05-13,1.935714,1.980000,1.921429,1.942143,1.300581,57463000
AAPL,2004-05-14,1.946429,1.951429,1.889286,1.932857,1.294363,64450400
AAPL,2004-05-17,1.907143,1.932857,1.882857,1.902857,1.274273,75111400
AAPL,2004-05-18,1.926429,1.949286,1.914286,1.932857,1.294363,51515800
AAPL,2004-05-19,1.957143,1.964286,1.887143,1.890714,1.266141,93898000
AAPL,2004-05-20,1.902143,1.928571,1.890714,1.907857,1.277621,49074200
AAPL,2004-05-21,1.921429,1.942857,1.909286,1.936429,1.296754,44973600
AAPL,2004-05-24,1.949286,1.992857,1.936429,1.952857,1.307756,58900800
AAPL,2004-05-25,1.964286,2.036429,1.949286,2.029286,1.358937,79994600
AAPL,2004-05-26,2.023571,2.055714,2.000000,2.036429,1.363721,80542000
AAPL,2004-05-27,2.032857,2.042857,1.987143,2.012143,1.347457,58993200
AAPL,2004-05-28,2.005714,2.019286,1.985714,2.004286,1.342196,36429400
AAPL,2004-06-01,1.985000,2.014286,1.972143,2.004286,1.342196,45533600
AAPL,2004-06-02,2.002143,2.083571,1.985714,2.065714,1.383332,79678200
AAPL,2004-06-03,2.051429,2.070714,2.020714,2.028571,1.358459,62732600
AAPL,2004-06-04,2.040000,2.089286,2.036429,2.055714,1.376635,99778000
AAPL,2004-06-07,2.074286,2.141428,2.057857,2.129286,1.425904,73969000
AAPL,2004-06-08,2.142143,2.174286,2.130714,2.167857,1.451733,103905200
AAPL,2004-06-09,2.149286,2.193571,2.142857,2.157143,1.444558,87301200
AAPL,2004-06-10,2.157143,2.212143,2.157143,2.195714,1.470388,64394400
